"locator_domain","location_name","street_address","city","state","zip","country_code","store_number","phone","location_type","latitude","longitude","hours_of_operation","page_url"
"https://freemanhealth.com"," Freeman Pediatric Partners ","1030 McIntosh CircleSuite 2","Joplin","Missouri","64804","US","<MISSING>","417-347-2229","Pediatrics","<MISSING>","<MISSING>","Monday: 8:00 am - 4:30 pmTuesday: 8:00 am - 4:30 pmWednesday: 8:00 am - 4:30 pmThursday: 8:00 am - 5:00 pmFriday: 8:00 am - 2:30 pm","https://freemanhealth.com/location/freeman-pediatric-partners"
"https://freemanhealth.com"," Freeman Seneca Family Medicine ","1606 Olive Street","Seneca","Missouri","64865","US","<MISSING>","417-776-5900","Pediatrics","<MISSING>","<MISSING>","Monday: 8:00 am - 4:00 pmTuesday: 8:00 am - 4:00 pmWednesday: 8:00 am - 4:00 pmThursday: 8:00 am - 4:00 pmFriday: 8:00 am - 12:00 pm","https://freemanhealth.com/location/freeman-seneca-family-medicine"
"https://freemanhealth.com"," Johnson and Grote Pediatrics, Inc. ","702 East 34th StreetSuite 203","Joplin","Missouri","64804","US","<MISSING>","417-623-4077","Pediatrics","<MISSING>","<MISSING>","<MISSING>","https://freemanhealth.com/location/johnson-and-grote-pediatrics-inc"
"https://freemanhealth.com"," Joplin Neighborhood Care ","3333 McIntosh Circle Drive","Joplin","Missouri","64804","US","<MISSING>","<MISSING>","Pediatrics","<MISSING>","<MISSING>","<MISSING>","https://freemanhealth.com/location/joplin-neighborhood-care"
"https://freemanhealth.com"," Pediatric Associates of Southwest Missouri ","2203 East 32nd Street","Joplin","Missouri","64804","US","<MISSING>","417-782-5522","Pediatrics","<MISSING>","<MISSING>","<MISSING>","https://freemanhealth.com/location/pediatric-associates-of-southwest-missouri"
"https://freemanhealth.com"," Freeman Learning Center ","3606 S. Indiana Ave.","Joplin","Missouri","64804","US","<MISSING>","417-347-1610","Pharmacy Services","<MISSING>","<MISSING>","<MISSING>","https://freemanhealth.com/location/freeman-learning-center"
"https://freemanhealth.com"," Freeman Neosho Hospital ","113 West Hickory Street","Neosho","Missouri","64850","US","<MISSING>","417-451-1234","Pharmacy Services","<MISSING>","<MISSING>","<MISSING>","https://freemanhealth.com/location/freeman-neosho-hospital"
"https://freemanhealth.com"," Freeman Learning Center ","3606 S. Indiana Ave.","Joplin","Missouri","64804","US","<MISSING>","417-347-1610","Physical Rehabilitation","<MISSING>","<MISSING>","<MISSING>","https://freemanhealth.com/location/freeman-learning-center"
"https://freemanhealth.com"," Freeman Learning Center ","3606 S. Indiana Ave.","Joplin","Missouri","64804","US","<MISSING>","417-347-1610","Psychiatry","<MISSING>","<MISSING>","<MISSING>","https://freemanhealth.com/location/freeman-learning-center"
"https://freemanhealth.com"," Ozark Center - ACT ","530 East 34th StreetSuite 200","Joplin","Missouri","64804","US","<MISSING>","417-347-7065","Psychiatry","<MISSING>","<MISSING>","<MISSING>","https://freemanhealth.com/location/ozark-center-act"
"https://freemanhealth.com"," Ozark Center - ACT-TAY ","1905 W. 32nd StreetSuite 408","Joplin","Missouri","64804","US","<MISSING>","417-347-7450","Psychiatry","<MISSING>","<MISSING>","<MISSING>","https://freemanhealth.com/location/ozark-center-act-tay"
"https://freemanhealth.com"," Ozark Center - Carl Junction Clinic Children's Services ","106 South Main Street","Carl","Junction,","Missouri","CA","<MISSING>","417-347-7999","Psychiatry","<MISSING>","<MISSING>","<MISSING>","https://freemanhealth.com/location/ozark-center-carl-junction-clinic-childrens-services"
"https://freemanhealth.com"," Ozark Center - CCP ","530 East 34th Street","Joplin","Missouri","64804","US","<MISSING>","417-347-7630","Psychiatry","<MISSING>","<MISSING>","<MISSING>","https://freemanhealth.com/location/ozark-center-ccp"
"https://freemanhealth.com"," Ozark Center - Hope Spring ","3901 East 32nd Street","Joplin","Missouri","64804","US","<MISSING>","417-347-7567","Psychiatry","<MISSING>","<MISSING>","<MISSING>","https://freemanhealth.com/location/ozark-center-hope-spring"
"https://freemanhealth.com"," Ozark Center - Neosho Adult and Children's Services ","204 North Lincoln Street","Neosho","Missouri","64850","US","<MISSING>","417-451-4565","Psychiatry","<MISSING>","<MISSING>","<MISSING>","https://freemanhealth.com/location/ozark-center-neosho-adult-and-childrens-services"
"https://freemanhealth.com"," Ozark Center Urgent Behavioral Solutions ","3230 Wisconsin Ave, Suite A, Joplin, MOSuite A","Joplin","Missouri","64804","US","<MISSING>","417-347-7800","Psychiatry","<MISSING>","<MISSING>","Monday: 11:00 am – 9:00 pmTuesday: 11:00 am – 9:00 pmWednesday: 11:00 am – 9:00 pmThursday: 11:00 am – 9:00 pmFriday: 11:00 am – 9:00 pmSaturday: 1:00 pm – 9:00 pmSunday: 1:00 pm – 9:00 pm","https://freemanhealth.com/location/ozark-center-urgent-behavioral-solutions"
"https://freemanhealth.com"," Freeman Learning Center ","3606 S. Indiana Ave.","Joplin","Missouri","64804","US","<MISSING>","417-347-1610","Psychology","<MISSING>","<MISSING>","<MISSING>","https://freemanhealth.com/location/freeman-learning-center"
"https://freemanhealth.com"," Ozark Center - ACT ","530 East 34th StreetSuite 200","Joplin","Missouri","64804","US","<MISSING>","417-347-7065","Psychology","<MISSING>","<MISSING>","<MISSING>","https://freemanhealth.com/location/ozark-center-act"
"https://freemanhealth.com"," Ozark Center - ACT-TAY ","1905 W. 32nd StreetSuite 408","Joplin","Missouri","64804","US","<MISSING>","417-347-7450","Psychology","<MISSING>","<MISSING>","<MISSING>","https://freemanhealth.com/location/ozark-center-act-tay"
"https://freemanhealth.com"," Ozark Center - Carl Junction Clinic Children's Services ","106 South Main Street","Carl","Junction,","Missouri","CA","<MISSING>","417-347-7999","Psychology","<MISSING>","<MISSING>","<MISSING>","https://freemanhealth.com/location/ozark-center-carl-junction-clinic-childrens-services"
"https://freemanhealth.com"," Ozark Center - CCP ","530 East 34th Street","Joplin","Missouri","64804","US","<MISSING>","417-347-7630","Psychology","<MISSING>","<MISSING>","<MISSING>","https://freemanhealth.com/location/ozark-center-ccp"
"https://freemanhealth.com"," Ozark Center - Hope Spring ","3901 East 32nd Street","Joplin","Missouri","64804","US","<MISSING>","417-347-7567","Psychology","<MISSING>","<MISSING>","<MISSING>","https://freemanhealth.com/location/ozark-center-hope-spring"
"https://freemanhealth.com"," Ozark Center - Neosho Adult and Children's Services ","204 North Lincoln Street","Neosho","Missouri","64850","US","<MISSING>","417-451-4565","Psychology","<MISSING>","<MISSING>","<MISSING>","https://freemanhealth.com/location/ozark-center-neosho-adult-and-childrens-services"
"https://freemanhealth.com"," Ozark Center Urgent Behavioral Solutions ","3230 Wisconsin Ave, Suite A, Joplin, MOSuite A","Joplin","Missouri","64804","US","<MISSING>","417-347-7800","Psychology","<MISSING>","<MISSING>","Monday: 11:00 am – 9:00 pmTuesday: 11:00 am – 9:00 pmWednesday: 11:00 am – 9:00 pmThursday: 11:00 am – 9:00 pmFriday: 11:00 am – 9:00 pmSaturday: 1:00 pm – 9:00 pmSunday: 1:00 pm – 9:00 pm","https://freemanhealth.com/location/ozark-center-urgent-behavioral-solutions"
"https://freemanhealth.com"," Freeman Learning Center ","3606 S. Indiana Ave.","Joplin","Missouri","64804","US","<MISSING>","417-347-1610","Pulmonology ","<MISSING>","<MISSING>","<MISSING>","https://freemanhealth.com/location/freeman-learning-center"
"https://freemanhealth.com"," Freeman Lung Institute ","1002 McIntosh CircleSuite 4","Joplin","Missouri","64804","US","<MISSING>","417-347-8315","Pulmonology ","<MISSING>","<MISSING>","Monday: 8:00 am - 5:00 pmTuesday: 8:00 am - 5:00 pmWednesday: 8:00 am - 5:00 pmThursday: 8:00 am - 5:00 pmFriday: 8:00 am - 12:00 pm","https://freemanhealth.com/location/freeman-lung-institute"
"https://freemanhealth.com"," C.H. Bentlage Building ","3202 McIntosh Circle","Joplin","Missouri","64804","US","<MISSING>","417-347-1111","Radiology","<MISSING>","<MISSING>","<MISSING>","https://freemanhealth.com/location/ch-bentlage-building"
"https://freemanhealth.com"," Freeman Learning Center ","3606 S. Indiana Ave.","Joplin","Missouri","64804","US","<MISSING>","417-347-1610","Radiology","<MISSING>","<MISSING>","<MISSING>","https://freemanhealth.com/location/freeman-learning-center"
"https://freemanhealth.com"," Freeman Radiology ","1102 West 32nd Street","Joplin","Missouri","64804","US","<MISSING>","417-347-6611","Radiology","<MISSING>","<MISSING>","<MISSING>","https://freemanhealth.com/location/freeman-radiology"
"https://freemanhealth.com"," Freeman Learning Center ","3606 S. Indiana Ave.","Joplin","Missouri","64804","US","<MISSING>","417-347-1610","Reconstructive and Cosmetic Plastic Surgery","<MISSING>","<MISSING>","<MISSING>","https://freemanhealth.com/location/freeman-learning-center"
"https://freemanhealth.com"," Freeman Center for Geriatric Medicine ","931 East 32nd Street","Joplin","Missouri","64804","US","<MISSING>","417-347-4374","Rheumatology","<MISSING>","<MISSING>","Monday: 8:00 am - 5:00 pmTuesday: 8:00 am - 5:00 pmWednesday: 8:00 am - 5:00 pmThursday: 8:00 am - 5:00 pmFriday: 8:00 am - 5:00 pm","https://freemanhealth.com/location/freeman-center-for-geriatric-medicine"
"https://freemanhealth.com"," Freeman Learning Center ","3606 S. Indiana Ave.","Joplin","Missouri","64804","US","<MISSING>","417-347-1610","Rheumatology","<MISSING>","<MISSING>","<MISSING>","https://freemanhealth.com/location/freeman-learning-center"
"https://freemanhealth.com"," Washington University School of Medicine - Gregory Ewald, MD ","660 South Euclid AvenueBox 8086","St.","Louis,","Missouri","CA","<MISSING>","314-454-7687","Rheumatology","<MISSING>","<MISSING>","<MISSING>","https://freemanhealth.com/location/washington-university-school-of-medicine-gregory-ewald-md"
"https://freemanhealth.com"," Freeman Learning Center ","3606 S. Indiana Ave.","Joplin","Missouri","64804","US","<MISSING>","417-347-1610","Senior Services","<MISSING>","<MISSING>","<MISSING>","https://freemanhealth.com/location/freeman-learning-center"
"https://freemanhealth.com"," C.H. Bentlage Building ","3202 McIntosh Circle","Joplin","Missouri","64804","US","<MISSING>","417-347-1111","Sleep Medicine","<MISSING>","<MISSING>","<MISSING>","https://freemanhealth.com/location/ch-bentlage-building"
"https://freemanhealth.com"," Freeman Learning Center ","3606 S. Indiana Ave.","Joplin","Missouri","64804","US","<MISSING>","417-347-1610","Sleep Medicine","<MISSING>","<MISSING>","<MISSING>","https://freemanhealth.com/location/freeman-learning-center"
"https://freemanhealth.com"," Freeman Sleep Medicine ","3202 McIntosh CircleSuite 102","Joplin","Missouri","64804","US","<MISSING>","417-347-8688","Sleep Medicine","<MISSING>","<MISSING>","Monday: 8:00 am - 5:00 pmTuesday: 8:00 am - 5:00 pmWednesday: 8:00 am - 5:00 pmThursday: 8:00 am - 5:00 pmFriday: 8:00 am - 12:00 pm","https://freemanhealth.com/location/freeman-sleep-medicine"
"https://freemanhealth.com"," Freeman Learning Center ","3606 S. Indiana Ave.","Joplin","Missouri","64804","US","<MISSING>","417-347-1610","Social Work","<MISSING>","<MISSING>","<MISSING>","https://freemanhealth.com/location/freeman-learning-center"
"https://freemanhealth.com"," Ozark Center - ACT ","530 East 34th StreetSuite 200","Joplin","Missouri","64804","US","<MISSING>","417-347-7065","Social Work","<MISSING>","<MISSING>","<MISSING>","https://freemanhealth.com/location/ozark-center-act"
"https://freemanhealth.com"," Ozark Center - Hope Spring ","3901 East 32nd Street","Joplin","Missouri","64804","US","<MISSING>","417-347-7567","Social Work","<MISSING>","<MISSING>","<MISSING>","https://freemanhealth.com/location/ozark-center-hope-spring"
"https://freemanhealth.com"," Turnaround Ranch ","1949 Snowberry Lane","Joplin","Missouri","64804","US","<MISSING>","417-347-7860","Social Work","<MISSING>","<MISSING>","<MISSING>","https://freemanhealth.com/location/turnaround-ranch"
"https://freemanhealth.com"," Freeman Learning Center ","3606 S. Indiana Ave.","Joplin","Missouri","64804","US","<MISSING>","417-347-1610","Speech-Language Pathology","<MISSING>","<MISSING>","<MISSING>","https://freemanhealth.com/location/freeman-learning-center"
"https://freemanhealth.com"," Freeman Learning Center ","3606 S. Indiana Ave.","Joplin","Missouri","64804","US","<MISSING>","417-347-1610","Stroke Care","<MISSING>","<MISSING>","<MISSING>","https://freemanhealth.com/location/freeman-learning-center"
"https://freemanhealth.com"," Freeman Learning Center ","3606 S. Indiana Ave.","Joplin","Missouri","64804","US","<MISSING>","417-347-1610","Substance Use and Addiction","<MISSING>","<MISSING>","<MISSING>","https://freemanhealth.com/location/freeman-learning-center"
"https://freemanhealth.com"," Ozark Center - Lamar Clinic ","307 West 11th Street","Lamar","Missouri","64759","US","<MISSING>","417-347-8010","Substance Use and Addiction","<MISSING>","<MISSING>","<MISSING>","https://freemanhealth.com/location/ozark-center-lamar-clinic"
"https://freemanhealth.com"," Ozark Center - New Directions Joplin ","305 Virginia Avenue","Joplin","Missouri","64801","US","<MISSING>","417-347-7730","Substance Use and Addiction","<MISSING>","<MISSING>","<MISSING>","https://freemanhealth.com/location/ozark-center-new-directions-joplin"
"https://freemanhealth.com"," Ozark Center - New Directions Neosho ","214 North Washington Street","Neosho","Missouri","64850","US","<MISSING>","417-347-7840","Substance Use and Addiction","<MISSING>","<MISSING>","<MISSING>","https://freemanhealth.com/location/ozark-center-new-directions-neosho"
"https://freemanhealth.com"," Ozark Center - New Directions Residential and Detox ","3010 McClelland Boulevard","Joplin","Missouri","64804","US","<MISSING>","417-347-7700","Substance Use and Addiction","<MISSING>","<MISSING>","<MISSING>","https://freemanhealth.com/location/ozark-center-new-directions-residential-and-detox"
"https://freemanhealth.com"," Freeman Learning Center ","3606 S. Indiana Ave.","Joplin","Missouri","64804","US","<MISSING>","417-347-1610","Urgent Care","<MISSING>","<MISSING>","<MISSING>","https://freemanhealth.com/location/freeman-learning-center"
"https://freemanhealth.com"," Freeman Urgent Care - Joplin ","1130 East 32nd Street","Joplin","Missouri","64804","US","<MISSING>","417-347-2273","Urgent Care","<MISSING>","<MISSING>","Sunday: 10:00 am - 6:00 pmMonday: 8:00 am - 8:00 pmTuesday: 8:00 am - 8:00 pmWednesday: 8:00 am - 8:00 pmThursday: 8:00 am - 8:00 pmFriday: 8:00 am - 8:00 pmSaturday: 10:00 am - 6:00 pm","https://freemanhealth.com/location/freeman-urgent-care-joplin"
"https://freemanhealth.com"," Freeman Urgent Care - Webb City ","1636 South Madison Street","Webb","City,","Missouri","CA","<MISSING>","417-347-2273","Urgent Care","<MISSING>","<MISSING>","Sunday: 10:00 am - 6:00 pmMonday: 8:00 am - 8:00 pmTuesday: 8:00 am - 8:00 pmWednesday: 8:00 am - 8:00 pmThursday: 8:00 am - 8:00 pmFriday: 8:00 am - 8:00 pmSaturday: 10:00 am - 6:00 pm","https://freemanhealth.com/location/freeman-urgent-care-webb-city"
"https://freemanhealth.com"," Nevada Medical Clinic ","900 South Adams","Nevada","Missouri","64772","US","<MISSING>","417-667-6015","Urgent Care","<MISSING>","<MISSING>","<MISSING>","https://freemanhealth.com/location/nevada-medical-clinic"
"https://freemanhealth.com"," Freeman Learning Center ","3606 S. Indiana Ave.","Joplin","Missouri","64804","US","<MISSING>","417-347-1610","Urology","<MISSING>","<MISSING>","<MISSING>","https://freemanhealth.com/location/freeman-learning-center"
"https://freemanhealth.com"," Freeman Urology Associates ","3302 McIntosh Circle Suite 2 ","Joplin","Missouri","64804","US","<MISSING>","417-347-3703","Urology","<MISSING>","<MISSING>","Monday: 8:00am - 5:00pmTuesday: 8:00am - 5:00pmWednesday: 8:00am - 5:00pmThursday: 8:00am - 5:00pmFriday: 8:00am - 5:00pm","https://freemanhealth.com/location/freeman-urology-associates"
"https://freemanhealth.com"," Midwest Urology Center, PC ","2709 West 13th Street ","Joplin","Missouri","64804","US","<MISSING>","417-347-1111","Urology","<MISSING>","<MISSING>","<MISSING>","https://freemanhealth.com/node/3401"
"https://freemanhealth.com"," Ozark Center - Hope Spring ","3901 East 32nd Street","Joplin","Missouri","64804","US","<MISSING>","417-347-7567","Veterans Services","<MISSING>","<MISSING>","<MISSING>","https://freemanhealth.com/location/ozark-center-hope-spring"
"https://freemanhealth.com"," Freeman Learning Center ","3606 S. Indiana Ave.","Joplin","Missouri","64804","US","<MISSING>","417-347-1610","Women's Services","<MISSING>","<MISSING>","<MISSING>","https://freemanhealth.com/location/freeman-learning-center"
"https://freemanhealth.com"," Freeman Neosho Hospital ","113 West Hickory Street","Neosho","Missouri","64850","US","<MISSING>","417-451-1234","Women's Services","<MISSING>","<MISSING>","<MISSING>","https://freemanhealth.com/location/freeman-neosho-hospital"
"https://freemanhealth.com"," Freeman OB/GYN Associates ","1532 West 32nd StreetSuite 201","Joplin","Missouri","64804","US","<MISSING>","417-347-8660","Women's Services","<MISSING>","<MISSING>","Monday: 8:00 am - 5:00 pmTuesday: 8:00 am - 5:00 pmWednesday: 8:00 am - 5:00 pmThursday: 8:00 am - 5:00 pmFriday: 8:00 am - 4:45 pm","https://freemanhealth.com/location/freeman-obgyn-associates"
"https://freemanhealth.com"," Freeman Seneca Family Medicine ","1606 Olive Street","Seneca","Missouri","64865","US","<MISSING>","417-776-5900","Women's Services","<MISSING>","<MISSING>","Monday: 8:00 am - 4:00 pmTuesday: 8:00 am - 4:00 pmWednesday: 8:00 am - 4:00 pmThursday: 8:00 am - 4:00 pmFriday: 8:00 am - 12:00 pm","https://freemanhealth.com/location/freeman-seneca-family-medicine"
"https://freemanhealth.com"," Freeman Women's Center ","1532 West 32nd Street","Joplin","Missouri","64804","US","<MISSING>","417-347-7777","Women's Services","<MISSING>","<MISSING>","<MISSING>","https://freemanhealth.com/location/freeman-womens-center"
"https://freemanhealth.com"," Freeman Women's Healthcare Associates ","1532 West 32nd StreetSuite 401","Joplin","Missouri","64804","US","<MISSING>","417-347-7009","Women's Services","<MISSING>","<MISSING>","Monday: 8:00 am - 5:00 pmTuesday: 8:00 am - 5:00 pmWednesday: 8:00 am - 5:00 pmThursday: 8:00 am - 5:00 pmFriday: 8:00 am - 4:00 pm","https://freemanhealth.com/location/freeman-womens-healthcare-associates"
"https://freemanhealth.com"," John Chesney, MD ","1002 McIntosh CircleSuite 2","Joplin","Missouri","64804","US","<MISSING>","417-782-3500","Women's Services","<MISSING>","<MISSING>","<MISSING>","https://freemanhealth.com/location/john-chesney-md"
"https://freemanhealth.com"," Ozark Obstetrics & Gynecology ","1532 West 32nd Street","Joplin","Missouri","64804","US","<MISSING>","417-347-2525","Women's Services","<MISSING>","<MISSING>","Monday: 8:00 am - 5:00 pmTuesday: 8:00 am - 5:00 pmWednesday: 8:00 am - 5:00 pmThursday: 8:00 am - 5:00 pmFriday: 8:00 am - 4:00 pm","https://freemanhealth.com/location/ozark-obstetrics-gynecology"
"https://freemanhealth.com"," Care For Women Joplin ","2531 East 32nd Street","Joplin","Missouri","64804","US","<MISSING>","417-623-1222","Women's Services","<MISSING>","<MISSING>","<MISSING>","https://freemanhealth.com/location/care-for-women-joplin"
"https://freemanhealth.com"," Freeman Hospital West ","1102 W. 32nd St.","Joplin","Missouri","64804","US","<MISSING>","417-347-1111","Wound Care","<MISSING>","<MISSING>","<MISSING>","https://freemanhealth.com/location/freeman-hospital-west"
"https://freemanhealth.com"," Freeman Learning Center ","3606 S. Indiana Ave.","Joplin","Missouri","64804","US","<MISSING>","417-347-1610","Wound Care","<MISSING>","<MISSING>","<MISSING>","https://freemanhealth.com/location/freeman-learning-center"
"https://freemanhealth.com"," Freeman Neosho Physician Group ","336 South Jefferson","Neosho","Missouri","64850","US","<MISSING>","417-455-4200","Wound Care","<MISSING>","<MISSING>","Monday: 8:00 am - 5:00 pmTuesday: 8:00 am - 5:00 pmWednesday: 8:00 am - 5:00 pmThursday: 8:00 am - 5:00 pmFriday: 8:00 am - 5:00 pm","https://freemanhealth.com/location/freeman-neosho-physician-group"
"https://freemanhealth.com"," Freeman Wound Care & Hyperbaric Medicine ","3315 McIntosh Circle","Joplin","Missouri","64804","US","<MISSING>","417-347-4800","Wound Care","<MISSING>","<MISSING>","Monday: 8:00 am – 4:30 pmTuesday: 8:00 am – 4:30 pmWednesday: 8:00 am – 4:30 pmThursday: 8:00 am – 4:30 pmFriday: 8:00 am – 4:30 pm","https://freemanhealth.com/location/freeman-wound-care-hyperbaric-medicine"
